text,label
"And Gi Joe go stuck in the water, I die of laufther every time I see this movie, and then a big brown shark came, This is comedy at it's best, this blows away the kings of comedy and anyone else, Andrew Dice Clay, Jerry, Tucker, Rock, They can't thouch the man the myth the legend Eddie Murphy,<br /><br />Yo EDDIE WE WANT MORE<br /><br />MORE MORE MORE MORE MORE MORE !!!!!!!!!!!!!!!!!!!!!!!!!!",1
"A top notch Columbo from beginning to end. I particularly like the interaction between Columbo and the killer, Ruth Gordon.<br /><br />As an avid Columbo fan, I can't recall another one in which he doesn't set up the killer at the end as he does in other episodes. In this one, as he's trying to determine the correct sequence of the boxes and the ""message"" that the nephew left behind, it finally dawns on him.<br /><br />The music in this episode is very good as well, as it is in many of other ones.",1
"If the movies are to be believed, Chinese ghosts are much prettier and more mischievous than their Western counterparts. The storylines of the three 'Chinese Ghost' films are largely identical, but the direction is excellent and the detail and colour is such that it's not a huge problem. As always, humour is an integral part of the film, accompanied, of course, by a great deal of mugging. For those who haven't encountered the 'Chinese GhostStory' trilogy yet, this film offers an interesting departure from the Western horror/ghost genre; for those who have, another enjoyable romp in the Chinese ghost world.",1
"This is a wonderful movie with a fun, clever story and the dynamics of culture differences and the running theme of what's important in life make this a very under-appreciated movie. Don't let the cynics of the world deter you from seeing this. Keaton has wonderful moments and I wonder at the fact that comedy is never appreciated, because actors like Keaton make going from humor to serious bits look tremendously easy. Great movie all around!",1
this film takes you inside itself in the early minutes and holds you till the end. it has a very humane story and very good selected music. The acting of Moritz Bleibtreu (Giancarlo Amato) and Barnaby Metschurat (Gigi Amato) is satisfying. Recommended to people who get bored of action films and want to see a good movie.,1
"Excellent film. The whole picture was filmed in Budapest, so I feel proud. My little problem was that the trains in the film belonged to the Hungarian State Railways (MÁV), and it is plain to see that they were used in big train, not in the local railway - according to the story Chikatilo picked up his victims in local railway stations. Apart from this, the film is superb.",1
"Yes, I'm sentimental & schmaltzy!! But this movie (and it's theme song) remain one of my all time greats!! Robert Downey Jr. does such justice to the role of ""Louis Jeffries"" reincarnated and the storyline (although far-fetched) is romantic & makes one believe in happy endings!!",1
It's really annoying when good movies like this one go unnoticed. But I'm glad I did not miss it.<br /><br />They should re-release it with a lot more publicity. I do not think they did anything to promote it. Great work Paxton.<br /><br />,1
"Surely one the French films of the decade so far, a taut, atmospheric thriller making full use of the lead characters hearing impediment to use sound in a way rarely explored in cinema. Emannuelle Devos gives a truly stunning , multi-faceted performance, at times devious and manipulative, at other times open and vulnerable. Another reason why those who appreciate quality cinema should keep their eyes open for offerings from France.",1
"Until I saw this special on HBO, I had never heard of Eddie Izzard. I sure am glad that I have now! He is one of the funniest comedians I have ever seen! Rarely has a comedian immersed himself so completely in his craft then Eddie. I could not stop laughing for the entire show. If you like to laugh you HAVE to see this special!",1
"Absolutely one of my favorite movies of all time. I have seen it at least a hundred times and I can't go through it without crying. I defy anyone to watch the reunion of Celie and Nettie, or Shug and father and not feel your eyes getting misty. Whoopie Goldberg should have one an award for amazing portrayal. And for the person who said you can't love the movie if you loved the book, wrong! Im a testament to that.",1
"Lovely piece of good cinema. This is one of those films that you see smiling and you do not know why. Well, one of the reasons could be that we are before one of the most surprising directors today, and he is able to film emotions.<br /><br />When you are watching the film you can feel what Mr. Straight was feeling when he took the decision to go to visit his brother with his ""marvellous"" John Deere. What changed in his mind?, what changed in YOUR mind when you watched this film?<br /><br />A beautiful fraternal love story.",1
Izzard was both hysterical and insightful in his humor. He definitely represents his own little niche in the comedic world.<br /><br />It's a pity more Americans won't see this stand-up routine due to its PAL-only availability.,1
"I ran across this movie on the tv and could not turn it off. Peter Sellers plays an unlikable fellow who falls for an extremely warm and cute Goldie Hawn (who wouldn't?). The way that Goldie's character holds herself from the beginning of the movie to the end is untraditional even today. This movie gave me a different angle into human relations and also I found it very funny. Peter Sellers role was a difficult sell, but I think he pulls it off well.",1
"this movie was one of the best disney movies i've ever seen. great for the entire family to watch. the ideas may be a little far-fetched, but it's a feel-good comedy and the acting is great. love the little boy, j.p. and academy award winner adrien brody's part may have been very short, but very memorable. highly recommended.",1
"I first saw this movie about 4 years ago and i was expecting something funny, similar to CB4. I was blown away. I was on the floor laughing my butt off this movie is so great. Way better than CB4, the characters, the songs, the plot, everything. Top notch independent film that was given ""Two Thumbs UP"" by Siskel and Egbert (and if two old white guys can understand the humour in this flick, you know it's good).",1
"As someone who has lived with cerebral palsey for over forty years, I find this movie to be inspirational. If someone with such a severe case of CP as Christie Brown has can do so much, then there's no reason that I couldn't achieve my own dreams. Daniel Day-Lewis and Brenda Fricker both give awesome performances.<br /><br />",1
"This low budget digital video film has strengths in the right places--writing and acting. In addition the digital photography is the best of the lot so far. In low light conditions the characteristic video umber tone prevails but, surprising, it rivals film stock for brightness, clarity, and, saturation in brightly lit situations. This is grass roots film making at its best with snappy dialogue carrying a ""Midnight Cowboy"" kind of story about grifters doing whatever it takes to survive in urban San Francisco.",1
mature intelligent and highly charged melodrama unbelivebly filmed in China in 1948. wei wei's stunning performance as the catylast in a love triangle is simply stunning if you have the oppurunity to see this magnificent film take it,1
I don't know who could find fault with a simply human and funny film like this with lots of delights for your heart. I enjoyed each minute of it and guessed the ending half way through the movie -- but that did not disappoint me at all. It will not only touch your heart but it's such a good family friendly film--we need many more like these!,1
"This movie was a classic. I would have to say that this movie caught the best of a working man who learns from his mistakes. if we could all get along and learn the way everyone in this movie did. It had an important part of showing how family is an important part of life, and how pride can cause you to lose something important in life if we can not find a ""BIG THROAT"" and swallow are pride.",1
"Not the most successful television project John Cleese ever did, ""Strange Case"" has the feel of a first draft that was rushed into production before any revisions could be made. There are some silly ideas throughout and even a few clever ones, but the story as a whole unfortunately doesn't add up to much.<br /><br />Arthur Lowe is a hoot, though, as Dr. Watson, bionic bits and all. ""Good Lord.""",1
"Before viewing, please make sure you have seen Night of the Living Dead... This might well be THE best 7 minute parody I have ever seen! Absurd, crappy 'special effects' (the rope, the rope!!!), and maneating slices of bread... what more do you need???<br /><br />(Do not watch this movie while eating bread... you might get scared!)",1
Atlantis was much better than I had anticipated. In some ways it had a better story than come of the other films aimed at a higher age. Although this film did demand a soid attention span at times. It was a great film for all ages. I noticed some of the younger audience expected a comedy but got an adventure. I think everyone is tired of an endless parade of extreme parodies. A lot of these kids have seen nothing but parodies. After a short time everyone seemed very intensely watching Atlantis.,1
"This is the finest film ever made to deal with the subject of AIDS. It's a documentary about two men living with and dying of this illness. The film is beautiful, heartbreaking, funny, and incredibly moving. Above all, it is an amazing true love story. Be sure to have a few hankies ready before you watch this movie---you will need them. Extraordinary.",1
"Personally, I think that the film was done very professionally, I loved the choreography and the acting. The plot is also gripping and mysterious. The film itself is very emotional, and what I liked about it most is that it makes you think afterwards. Antonio Gades has absolutely lived his role to the end, and I must say that it's one of my favourite pictures and Saura is a wonderful director.",1
"Brilliant kung-fu scenes, loads of melodrama, peculiar footwear symbolism and an unhappy (?) end makes Barefoot Kid an unforgettable film.<br /><br />One of the silliest subtitles I've seen...",1
"I was electrified when I first saw this in 1983 or 1984. Steven Biko is gone half way through the film but the resonance of his courage and wisdom is not forgotten. I didn't when finally in South Africa in 1993. It is also largely a story about friendship and loyalty. When I was in South Africa and heard the audience at a dance recital in Natal sing Nkosi Sikelel' iAfrika, my hair stood on its ends. There is a lot to learn from this story for all peoples.",1
Certainly any others I have seen pale in comparison. The series gives balanced coverage to all theatres of operation. No one country is given undue credit for the Allied victory. Laurence Olivier brings great weight and dignity to his role as narrator.,1
"In conception a splendid film, investigating the tensions that occur in family life in the idyllic setting of Galiano Island off the coast of British Columbia, _The Lotus Eaters_ is marred by the fact that it has been packaged as a made-for-TV movie, diminishing itself throughout by the addition of chirpy music over potentially powerful scenes, as if to get ready for the interruption of commercials. A pity, really.",1
"I think that the movie was kind of weird. In the opening scene, a person is killed for no reason. He doesn't get mentioned again. The special effects could have also be better but i enjoyed watching an older horror movie. It isn't the best example of a classic horror movie but it still was an alright movie. I give it about a 5 out of 10 of the scale.",1
"I liked SOLINO very much. It is a very heart-rending story of an italian family moving to Germany. And it's an story about brotherly love, hope and disappointment. And the film is never boring. Go and see SOLINO!",1
"Nice, pleasant, and funny, but not earth-shattering. It does a good job of showing the ""behind the scenes"" world of theater groups and the lives of the actors. The three witches are great- both on- and off-stage. I would assume the movie works wonderfully (lots of apparent inside jokes) if one was involved in theater (which I'm not).",1
"I saw this film without to know what about were... I'm a fan of Branagh, even more his Shakespeare' films, and, in the beginning, I saw it only for this... and I finished with tears in my eyes, because the great, great serenity, values, affect and brave philosophy about Life of Helena's girl. Recommended to people who are bored with TV programming (in Spain, at least).",1
"I like this movie a lot, but it's a fact, that you cannot understand it, unless you're from the ex Yugoslavia. Most of the actors are now dead and those were the best actors in ex Yugoslavia. I appreciate that this movie is now on Divx and I can have it in my collection. Macedonia. Serbia. Montenegro. Bosnia and Herzegowina. Croatia. Slovenia.<br /><br />All of this was ex Yugoslavia, a melting pot of the Balcan nations. It could be a dream land, if Slobodan Milosevic, Franjo Tudjman and other nationalists wouldn't poison the nation's mind with their sick ideas.",1
"Despite having 6 different directors, this fantasy hangs together remarkably well.<br /><br />It was filmed in England (nowhere near Morocco) in studios and on a few beaches. At the outbreak of war, everything was moved to America and some scenes were filmed in the Grand Canyon.<br /><br />Notable for having one of the corniest lyrics in a song - ""I want to be a bandit, can't you understand it"". It remains a favourite of many people.",1
"This silly movie is really fun for the younger audiences. Its heros are a couple of dud detectives whose sophomoric attitudes lead them down some very silly roads. Chasing the big murder case, you will see these detectives go to every length to solve the crime. No nudity, but lots of sexual implication, slapstick silliness...everything adolescents go for. Low budget, but very entertaining. Definite cult classic potential.",1
"if you like gangster type of movies, then this is the first one you should buy or at least rent, Al Pacino his performance is top notch. and the story is classic!! 10 / 10 !!!! Why isn't this movie in the TOP 250 list??",1
"REnted this one accidentally, it was behind the movie box of what i thought i was renting, didn't find out until i got home, watched it anyways. Absolutely FANTASTIC! a wonderful movie, and one of my top three favorite of all time, i recommend it to Everyone!<br /><br />The story is enjoyable and easy to follow, this could have been easily messed up, but the actors and director do a great job of keeping it together.<br /><br />The actors themselves are fantastic, displaying wonderful character and doing a terrific job. <br /><br />Gotta find a copy somewhere...........",1
"I didn't expect much when I first saw the DVD cover. I mean, Pierce Brosnan as Grey Owl??<br /><br />Ah...but then the story got underway, unfolded in a beautifully photographed and paced film. I was surprised and delighted at this (basically) true story. Made me want to read more about this fascinating character, which means, the director fulfilled his purpose, and the film was a success!",1
"This is like ""Crouching Tiger, Hidden Dragon"" in a more surreal, fantasy setting with incredible special effects and computer generated imagery that would put Industrial Light and Magic to shame. The plot may be hard to follow, but that is the nature of translating Chinese folklore to the screen; certainly the overall story would probably be more familiar to its native audience. However, an intelligent person should be able to keep up; moreover, the martial arts scenes potency are amplified by eye popping CGI.",1
"Brilliant movie. The drawings were just amazing. Too bad it ended before it begun. I´ve waited 21 years for a sequel, but nooooo!!!",1
"Story of a wrongly executed prisoner who haunts the prison he was electrocuted in and kills random prisoners while waiting to take revenge on the man who framed him.<br /><br />Viggo Mortensen is great, and the acting is pretty good overall. Lane Smith is deliciously wicked as the guilty warden. Also, this film has some great gore, including death by barbed-wire mummification.",1
This movie is one of the best ever produced by disney.<br /><br />The plot is very original and entertaining. The animated sequence is also very well done with the live actors. (For the time).<br /><br />Perhaps one of my favorite sequences is contained in this movie with the march of the suits of armor.,1
"""Protocol"" is a hit-and-miss picture starring Goldie Hawn as a bubbly cocktail waitress who one night saves the life of a visiting Arab from an assassination attempt. The woman immediately becomes a celebrity, and gets a new job working for the U.S. Government. Will the corridors of power in our nation's capital ever be the same? Hawn is excellent as usual even though ""Protocol"" isn't as funny as her best film ""Private Benjamin"". But it's still a good movie, and I did laugh alot.<br /><br />*** (out of four)",1
"While the movie does feel a bit long at times, it is well worth it. Gordon directs in a style that reminds you of Vonneguts writing styles. Merciless, thoughtful, ironic, quirky, and dark, this is a film which will stay with you for quite a while, begging for answers to impossible questions. Nolte, Goodman, and Arkin are all incredible. Sheryl Lee is wonderful as well, in a role that will remind us Lynch fans of her Laura/Maddy days. Do not miss this one!",1
A Bugs Life is a great film that is not just for kids but for adults too. The story is set around a colony of ants and their struggle against the evil Grasshoppers who come back every year and steal their food ( A Mirror of the Magnifiscent seven). There is some wonderfull computer animation and the voices are great too. You will love it!! 8 out of 10,1
"I just can't believe that these games can get so much better, but they do. Unfortunately I had to rent a Dreamcast to play it, but even though I did beat it I can't wait to buy it for PS2. This is the only series of games that I must own all of them even if I have beaten them many times over. I hope they never stop making this type of game even if the series must come to an end.<br /><br />",1
"As if the film were not of value in itself, this is an excellent way to get an overview of the novel as a preface to reading it. In the summer of 1968 I saw the film in NYC; that fall in graduate school, I read the book for the first time. Some of the pleasure in reading the novel was my memory of the scrupulously detailed film. And for better or worse--and I've now read and taught the novel for over three decades--Milo O'Shea is still Leopold Bloom.",1
"Touching and sad movie. Portrays the trials and tribulations of a writer trying to come to terms with paralysis caused by a cycling accident. The film centers on his relationship with his married lover, whom he is often very hostile towards, and his interactions with other accident victims, particularly a black down-and-out and a white-supremacist biker. The film is often humorous, often sad, and always believable. Get out the box of kleenex and watch this on a cosy Sunday afternoon with your partner.",1
This is a wonderful film. The non-stop patter takes several watchings to fully appreciate. The musical productions of Busby Berkeley will never be duplicated. I think this movie easily outdoes all of his other efforts. Joan Blondell and James Cagney are incredible together. Some of the humor would almost push the boundaries of today's movies. Put rational explanation of how they did it aside and enjoy it for the spectacle that it is.,1
"i saw this movie on cable, it was really funny, from the stereotype police chief to the stereotype big bad guys, jay leno and mr mayagi from karate kid star in this good comedy about a prototype car part. I compare this movie to ""RUSH HOUR"" in which a local cop has to partner up with an asian police officer to solve a case. The chase through farmers market in downtown detroit brings back memories. Enjoyable soundtrack, good script, i give it 10/10.",1
"This is a romantic comedy where Albert Einstein, played wonderfully by Walter Matthau, and his cronies play match maker to his niece (Meg Ryan) and a talented auto mechanic (Tim Robbins). The interplay among these major roles is augmented by a terrific supporting cast of well recognized character actors. This movie is cute and fun ... a ""feel-gooder""! Hearty recommendations.",1
"The visuals and effects are up to par with the the original film and provide a lot of entertainment even if the storyline is essentially the same as the first two films. It also seems a lot more erotically charged than I remember the other films being. If you're a big fan of flying prehensile hair and tongues that can reach all the way down into your stomach, you'll like this film.",1
"<br /><br />Human Body --- WoW.<br /><br />There are about 27,000 Sunrises in human life....<br /><br />Hardly one thousand Sunrises will be watched by 90% of Humans on this planet....<br /><br />Our days are limited...<br /><br />Excellent movie for all women.... makers of human body...<br /><br />Thanks and Regards.<br /><br />",1
"""The Ladies Man"" suffers a common problem among movies based on ""Saturday Night Live"" skits. And that is, a sketch that usually succeeds in five minutes will not do so well in ninety minutes. Although this movie does have its laughs, like Tim Meadows as Leon Phelps, a sex-maniac straight out of the '70s, and Will Ferrell as a wrestling-obsessed husband cuckolded by Leon. So this movie is funny enough, but it's no ""Wayne's World""!",1
One of my favorite scenes is at the beginning when guests on a private yacht decide to take an impromptu swim - in their underwear! Rather risqué for 1931!,1
"This movie will kick your ass! Powerful acting in a story that pushes all of us to live out our dreams. Jake Gyllenhaal will go places from here, and the supporting cast was superb. Why would would anyone want to stay in Coalville and develop black lung anyway?",1
"Saw it as critic at the 49. Internationales Filmfestival Mannheim Heidelberg.<br /><br />As every film that I know and Zelenka is involved in it is simply genious.<br /><br />I love his way of combining different stories and characters.<br /><br />His *Knoflikari* and the truly magic *Powers* (part of Regina Zieglers *Erotic Tales IV*) are definitely worth being checked out. Go and get it, folks!",1
"The mystery here is why this delightful, small comedy has been ignored by most critics and has failed to find the audience it deserves. Simply showcasing the budding talent of Audrey Tautou should be enough to generate greater recognition from the cognoscenti. <br /><br />Lacking in pretension and relying on quirky characterizations, itÕs rumination on the interconnection of human behavior manages to be both amusing and life affirming and, unlike some of itsÕ more critically acclaimed competition in the genre, such as The Taste of Others, it actually entertains.",1
"A very enjoyable film that features characters who do bad things and who let emotions like anger and a desire for vengeance bubble over. The cast is very good, there's plenty of action, and Stewart gets the girl and his revenge (with a twist) in the end. I've seen this film several times, and always watch when it's on AMC or cable. Highly recommended...",1
"I've seen this about 2 or 3 times and haven't regretted it. Homeward bound is not just a typical animal movie. Its unique, fun and bursting with adventure. The things that make it a fun movie are the animals (obvious)who are wonderfully trained. A very good effort.<br /><br />8.5/10!",1
"I swear I could watch this movie every weekend of my life and never get sick of it! Every aspect of human emotion is captured so magically by the acting, the script, the direction, and the general feeling of this movie. It's been a long time since I saw a movie that actually made me choke from laughter, reflect from sadness, and feel each intended feeling that comes through in this most excellent work! We need MORE MOVIES like this!!! Mike Binder: are you listening???",1
"Went to see this as Me and my Lady had little else to do on a sunday afternoon I like films that deal with sleazy,loser characters and this is full of em. After a slow start we get some good turns from the cast but it is the actual 'Bellini' that both makes and lets the film down. The 'Bellini' is one of the funniest scenes I have seen in a film for a long while but is too short and could have made this a masterpiece overall 71/2 out of 10",1
"You got to go and dig those holes. Holes only leaves troble, which makes a movie so good. Disney has done it again.Shia LaBeouf should be nominated for Best Actor for his performance as Stanley Yelnats. He has alredy won the Daytime Emmy for Best Actor in a Comedy Series (Even Stevens). Holes is one of the best movies in 2003.",1
I think this is a lovely family movie. There are plenty of hilarious scenes and heart-warming moments to be had throughout the movie. The actors are great and the effects well executed throughout. Danny Glover plays George Knox who manages the terrible baseball team 'The Angels' and is great throughout the film. Also fantastic are the young actors Joseph Gordon-Levitt and Milton Davis Jr. Christopher Lloyd is good as Al 'The Angel' and the effects are great in this top notch Disney movie. A touching and heart-warming movie which everyone should enjoy.,1
"The opening sequence alone is worth the cost of admission, as Cheech and Chong drag that big ol garbage can across the parking lot, filled with gas. ""Don't Spill it Man !"", hilarious stuff. And then, as 'the plot' ensues, you're in for one heck of a ride. I watched this film recently and it holds up, being just as funny upon each viewing. check it out.",1
"I agree with the other comments. I saw this movie years ago. Christopher Plummer is hilarious as a dandy. The ribaldry is unsurpassed. If this comes out on video, I will definitely buy it.",1
"Dwight Frye steals the show in this one as a foolish young man(who seems to be mentally handicapped) who gets himself blamed for vampire-like murders especially after he reveals his love for bats which he likes to stroke and give to unsuspecting friends as 'gifts'!. Besides all of that, there's an entertaining mystery tale involving the above mentioned murders. Underrated.",1
"This is an excellent example of what can be done on a small budget movie. The acting is excellent considering the script & the whole atmosphere of the film is very foreboding. The gore is well done and used sparingly (look out for the excellent barbed-wire death) & the action is punchy when used. It's true that there are dodgy lines in the script at times, but compared to other movies on the same (or bigger!) budget, it's hardly noticeable at all. Overall, this is recommended. Trust me, it's better than it appears! 8/10",1
"Jim Carrey is good as usual, and even though there are quite a few ""Jim Carrey moments"", it's definitely not a ""Jim Carrey movie"".<br /><br />It's targeted mostly at children, and I managed to enjoy it as such movie. It was promoted in Israel as another Jim Carrey movie, so those who expected a weird over the top comedy were disappointed.<br /><br />The movie has nice moments and works well as a movie for kids. I can't say I LOVED this movie, but then again I'm not its target audience!",1
"Dick Clement and Ian La Frenais have a solid hit rate as far as their TV work is concerned. However, their film work has been much more chequered (2008's The Bank Job was fine, the previous year's Across The Universe decidedly weak, for instance).<br /><br />Still Crazy, fortunately, is a solid success. It has a great story, excellent performances, a lot of humour, fabulous music and, above everything else, real heart.<br /><br />I savour ""moments"", and this film has one of them - just when everything is going pear-shaped at the festival reunion performance...<br /><br />Hugely enjoyable.",1
"I participate in a Filmmaker's Symposium, and this film was shown after we had already seen a not so great film and participated in a 40 minute discussion. Even though it was incredibly late and we were weary, the entire audience really enjoyed it.<br /><br />Personally I thought the film was hilarious in all the right spots, and I loved the quirky cast of characters. They really grow on you in the film.",1
"... It even beats the nasty ""raw"". Almost twenty years old is this show and still I laughed VERY MUCH when I was watching it last night. It shows Eddie Murphy dressed in tight red clothes(Old School)and he jokes with everything from celebertis to his family. He was only 22-years old then and this is a must-see!<br /><br />8/10",1
"This unsung quiet gem tells the true story of a POW escape during WW II. The performances are incredible, especially Anthony Steele. The movie works on many different levels: cerebral, emotional, visual, and literal. The dialogue is ingenious and rings very true. In fact, an unusual all-around authenticity puts this one head-and-shoulders above most war epics.",1
I hope she can keep acting and directing. She's surely up to the task and could easily develop that visionary streak into a long career of unconventional and rare works of art. Her work has a rare kind of generosity and her timing is spot-on! Oy I'm kvell,1
all the acting done in the first season has been really amazing. the first look you get of Max and Zach is through Geneva Locke and Chris Lazar or as i like to call them the minis. the minis do the best acting job that i have ever seen kids do. the main actors and actresses i.e. Jessica Alba Michael Weatherly etc. make you forget you are watching a fictional t.v. show they seem to make this show come alive. all in all this is the best show i have ever watched,1
"Creative use of modern and mystical elements: 1956 Cadillac convertible to transport evil stepmother Kathleen Turner (John Waters' ""Serial Mom"") and the 2 twisted sisters; Queen Mab as the faerie godmother; David Warner (Evil in ""Time Bandits"") in redcoat at court; Cinderella (she's a babe) shovelling coal into an insatiable furnace; Cinderella and her prince charming both look like (and act like) rock stars. Isle of Man locations.",1
"This is a hilarious film. Burt Reynolds is a NASCAR star who signs a sponsorship contract with Ned Beatty's Chicken Pit restaurants. The contract has all sorts of humiliating clauses in it, such as forcing Burt to wear a chicken suit during the race! Jim Nabors is his (not quite convincing) chief mechanic. Loni Anderson (oh, yeah!) is assigned by Beatty to keep Reynolds honest and strictly adhering to the contract. This is a funny film in which Burt proves that he ain't too proud. I like it!",1
"I had my doubts about another love story wherein disabled individuals find meaning and redemption through honest communication. And it's still not at the top of my list. But the performances from Helena Bonham Carter and Kenneth Branagh and exemplary, almost stunning, and rescue this from being just another tear-jerker. Carter's depiction of an ALS victim is strong, perhaps even overdone at times (sometimes her dialog dissolves into undistinguishable mutterings). But the overall effect is commendable and rewarding. Branagh may be the perfect compliment to her performance.<br /><br />",1
"What can I say ? An action and allegorical tale which has just about everything. Basically a coming of age tale about a young boy who is thrust into a position of having to save the world ..... and more. He meets a dazzling array of heroes and villains, and has quite a time telling them apart. A definite must-see.",1
"This cute animated short features two comic icons - Betty Boop and Henry.<br /><br />Henry is the bald, slightly portly boy from the comics who never speaks.<br /><br />Well here he does speak!<br /><br />He wants to get a puppy from Betty Boop's pet store, and when he is left to mind the store - some hilarious hijinks ensue.<br /><br />Betty sings a song about pets, Henry gets in a battle with birds and a monkey, but everything works out in the end.",1
"I, like many die-hard Trekkers (or Trekkies, i don't care!) suffered through seven seasons of ""Star Trek Voyager"", dreaming of a better show when it was over, lamenting the end of ""Deep Space Nine"" in 1999. prayers, answered. ""Enterprise"" is fantastic. Fresh perspective, radically different characters, stunning new visuals, a pop-song for the intro. (I was shocked!) I can't think of anything I didn't like. sign me up for 10 seasons of this show. ""Star Trek"" is back - ""Voyager,"" nobody misses you! Keep on Trekkin'!<br /><br />>",1
"This film may have a questionable pedigree because it was made for TV, but it is one of the best movies I've seen. The film and its actors won several awards. It is gripping, fascinating, and it will absorb you completely. The story of a chase for a killer in iron-curtain Russia by people who are willing to risk their careers to try to save lives of future victims would be a compelling story if it were fiction -- but it's ostensibly a true story. I highly recommend it.",1
I saw this film by chance on the small box. It has a fantastic and chilling scene about poisonous gas. A lot about fanatical patriotism. A bit of eroticism. I can't believe it's still waiting for 5 votes!!,1
"This movie is an incredible piece of work. It explores every nook and cranny of the human mind, focusing on the characters relationships with the people around them. Stellar performances all around. This one had me weeping for about half an hour straight. Spend some real time with this one.",1
"Enjoyable in spite of Leslie Howard's performance. Mr. Howard plays Philip as a flat, uninteresting character. One is supposed to feel sorry for this man; however, I find myself cheering Bette Davis' Mildred. Ms. Davis gives one her finest performances (she received an Academy Award nomination). Thanks to her performance she brings this rather dull movie to life. **Be sure not to miss when Mildred tells Philip exactly how she feels about him.",1
"a pure reality bytes film. Fragile, beautiful and amazing first film of the director. Represented Spain on the Berlinale 2002. Some people has compared the grammar of the film with Almodovar's films...Well, that shouldn't be a problem...",1
"My god ! Buttgereit's masterpiece is one of the best movies I've ever seen. Closer to Peter Greenaway and Jean-Luc Godard's movies, this one is really disturbing but not gruesome as the Nekromantiks. All the little stories have a deep philosophic interest and the directing is totally inventive, in spite of the lack of money (see the ""bridge"" sketch). Highly highly recommended !",1
"After losing his cattle herd to a dishonest lawman, a trail boss winds up in the Yukon gold fields with a bad reputation and small chances of being able to return to the states. While there his fortunes take a turn for the best until a bad luck specter from the past comes calling. Good western with many favorite old faces in the lineup.",1
"Mary Tyler Moore and Valerie Harper still can turn the world on with their smiles. The combined talent of these two wonderful stars make this combination reunion/newstart movie work. Watch it and look forward to hitting sixty! Mary defies the youth oriented society with wit and charm. A touch of drama adds 2000 realism. A TV series follow up would broaden the new characters and give us a chance to occaisionally see Lou Grant, Phyllis, Sue Ann, Murray, and Georgette!",1
"Chances are, you'll think this movie is incredibly stupid the first time you watch it. But if, by chance, you watch it a second and third and fourth and fifth time (I'm well into the hundreds by now), you will find yourself spitting a line from it here and there and cracking yourself up! My friends and I have actually thrown Fear of a Black Hat Parties to get more of our friends, ""as they say, down with the riots"".",1
"From the start I knew I would be in for the best movie watching experience of my life. The idea of two giant robots, manned by brilliant humans, fighting each other for control of the world was the most intense and well thought of plot I have ever experienced. I can't even begin to describe the brilliant acting and well written script. Let's just just say it compares to both Lord of Rings pictures , combined. The Academy had a grave oversight in not celebrating the joy that is.....ROBOT JOX.",1
"I like this movie much, it's special type of humor by Ondricek and Machacek... I think it's better then Samotari (Loners).. Maybe it's difficult to understand when you are not Czech. If you are not watching that movie, just enjoy it, don't mind about anything else.. just relax !!",1
This is one of my favorite films of all time. Al Pacino acting is at its best and the story is excellent. Too bad it didn't do to well in the 80's when it was first released because people didn't get a chance to experience this classic.,1
"As much as the movie was good, i have nothing more to say about it than what was said already. all i wanted is to point the fact that the movie isnt from Sweden but from Denemark. Maybe I wrong and in that case i'll be happy to know my mistakes so take the and notify me.",1
"A wonderful movie! Anyone growing up in an Italian family will definitely see themselves in these characters. A good family movie with sadness, humor, and very good acting from all. You will enjoy this movie!! We need more like it.",1
"This has to be one of my favourite movies of all time. The dialogue, with the constant use of puns is very tight, the cast are superb, and the plot is highly original.<br /><br />Don't take my word for it - watch this movie and enjoy it for yourself.",1
"Hello again, I have to comment on this wonderful, exciting, and believable tale of romance and intrigue. The music in wonderful and memorable. Very good colorful movie. Another movie I liked as well later on was High Society with Bing Crosby. Wonderful music. Thanks for listening, Florence Forrester-Stockton, Reno, Nevada",1
"Plotwise this is a rather silly little whodunnit masquerading as a period drama/biopic.<br /><br />However the only reason I wanted to see it in the first place was because I was curious about what the great Henry Fonda was really like at his peak. I wasn't disappointed - he produces a truly warm and charismatic performance.<br /><br />In addition I can honestly say that I was never really bored at any stage during the film, so a strong ***1/2 Out of *****",1
"Call me adolescent but I really do think that this is a great series. If you haven't had a chance to experience a few episodes of the latest Star Trek series, you should definitely watch this one. Perhaps more compelling than that of Voyager's Caretaker, which launched the series with Cpt. Janeway, Archer's adventures are completely different, yet strangely familiar...The music is catchy too. No true Sci-fi fan can go without seeing at least one Star Trek episode--and these installments make the wait worthwhile.",1
An excellent family movie... gives a lot to think on... There's absolutely nothing wrong in this film. Everything is just perfect. The script is great - it's so... real... such things could happen in everyone's life. And don't forget about acting - it's just awesome! Just look at Frankie and You'll know what I thought about... This picture is a real can't-miss!!!,1
This movie is brilliant. The comments made before is from someone who obviously doesn't get it. The movie is campy- yes! But it is uplifting and fun. This movie is an underground hit and brings comparisons to Absolutely Fabulous. It is a must see!,1
"Watch on the Rhine is one of the best anti-nazi propaganda films made during World War Two. Paul Lukas was certainly deserving of his Oscar. Bette Davis shines brilliantly as the great actress and beauty she was. I would recommend this film to those interested in that era, and, of course, the fabulous films of the late, great, Ms. Bette Davis.",1
